EventId,EventName,OrganizerName,DateTimeStart,DateTimeEnd,City,Country,StreetAddress,OrganizerId,PublicUserId,EventType,MainGenres
514,Disturb Weekend Festival,KØMPLEX Lisbon,2025-03-07 00:00:00+00,0001-01-01 00:00:00+00,Lisbon,Portugal,Kømplex Lisbon Praceta Domingos Rodrigues Nr5 2685-327,44.0,,CLUB & NIGHTLIFE,Techno
515,Hard Level with Angel Karel,Disturb Techno x KØMPLEX Lisbon  x Fastlove,2025-02-22 00:00:00+00,0001-01-01 00:00:00+00,Lisbon,Portugal,Kømplex Lisbon Praceta Domingos Rodrigues Nr5 2685-327,44.0,,CLUB & NIGHTLIFE,Techno
516,Rage Rave invites Don Woezik,Disturb Techno x KØMPLEX Lisbon  x Fastlove,2025-02-07 00:00:00+00,0001-01-01 00:00:00+00,Lisbon,Portugal,Kømplex Lisbon Praceta Domingos Rodrigues Nr5 2685-327,44.0,,CLUB & NIGHTLIFE,Techno
517,DISTURB w/ CARV,Disturb Techno x KØMPLEX Lisbon,2025-01-18 00:00:00+00,0001-01-01 00:00:00+00,Lisbon,Portugal,Kømplex Lisbon Praceta Domingos Rodrigues Nr5 2685-327,44.0,,CLUB & NIGHTLIFE,Techno
518,RAGE RAVE Supersonic NYE,Temple x Fastlove,2024-12-31 00:00:00+00,0001-01-01 00:00:00+00,Lisboa,Portugal,"TEMPLE Pátio do Pinzaleiro 26, 1200-869",44.0,,CLUB & NIGHTLIFE,Techno
519,KØMPLEX & TVRBØLÆNCE,KØMPLEX Lisbon,2024-12-27 00:00:00+00,0001-01-01 00:00:00+00,Lisbon,Portugal,Kømplex Lisbon Praceta Domingos Rodrigues Nr5 2685-327,44.0,,CLUB & NIGHTLIFE,Techno
520,DISTURB & TUTTY FRUTTY 12h Xmas Rave,Disturb Techno x KØMPLEX Lisbon x Fastlove,2024-12-20 00:00:00+00,0001-01-01 00:00:00+00,Lisbon,Portugal,Kømplex Lisbon Praceta Domingos Rodrigues Nr5 2685-327,44.0,,CLUB & NIGHTLIFE,Techno
521,SEV!L!R BIRTHDAY BASH,Templeist,2025-08-15 00:00:00+00,0001-01-01 00:00:00+00,Istanbul Province,Turkey,Club Temple Azehit Muhtar Mh. 34435 Beyoaylu,44.0,,CLUB & NIGHTLIFE,Techno
522,TECHNO AM WASSER' x OPEN AIR RAVE 2025,Karl Wimmer,2025-07-04 00:00:00+00,0001-01-01 00:00:00+00,Vienna,Austria,"Usus am Wasser An der Neuen Donau 1, 1210",44.0,,CLUB & NIGHTLIFE,Techno
523,TECHNO AM BEACH x OPEN AIR 2025,Karl Wimmer,2025-06-16 00:00:00+00,0001-01-01 00:00:00+00,Vienna,Austria,Vienna City Beach Club Am Hubertusdamm 2; 1220,44.0,,CLUB & NIGHTLIFE,Techno
524,VOID Festival 2025,VOID V¡ENNA,2025-05-31 00:00:00+00,0001-01-01 00:00:00+00,Wien,Austria,"Metastadt Wien Dr. Otto-Neurath-Gasse 3 , 1220",44.0,,CLUB & NIGHTLIFE,Techno
525,Techno Am Beach x Free Open Air 2025,Karl Wimmer,2025-05-18 00:00:00+00,0001-01-01 00:00:00+00,Vienna,Austria,Vienna City Beach Club Am Hubertusdamm 2; 1220,44.0,,FESTIVAL & OPEN-AIR,Techno
526,TREZOR TOUR,REDROOM LABEL,2024-12-07 00:00:00+00,0001-01-01 00:00:00+00,Bratislava,Slovakia,"Subdeck Tyršovo nábrežie 85101, 851 01",44.0,,CLUB & NIGHTLIFE,Techno
527,Halloween Warehouse Rave,VOID Vienna,2024-10-31 00:00:00+00,0001-01-01 00:00:00+00,Wien,Austria,"Wiener Werkshallen 2. Haidequerstraße 1-3, 1110",44.0,,CLUB & NIGHTLIFE,Techno
528,TECHNO AM WASSER x OPEN AIR RAVE 2024,Karl Wimmer,2024-05-04 00:00:00+00,0001-01-01 00:00:00+00,Vienna,Austria,"Usus am Wasser An der Neuen Donau 1, 1210",44.0,,CLUB & NIGHTLIFE,Techno
529,Verknallt 2023,Verknallt,2023-09-23 00:00:00+00,0001-01-01 00:00:00+00,Vösendorf,Austria,Club Exil Marktstrasse 13A 2331 Vösendorf,44.0,,FESTIVAL & OPEN-AIR,Techno
530,Verknallt RAVE,Club Exil,2023-09-08 00:00:00+00,0001-01-01 00:00:00+00,Vösendorf,Austria,Club Exil Marktstrasse 13A 2331,44.0,,CLUB & NIGHTLIFE,Techno
531,Soundcora 28.11,,2025-11-28 23:00:00+00,2025-11-29 10:00:00+00,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,89.0,,CLUB & NIGHTLIFE,Techno
532,Vault Sessions x Dynamic Reflection,,2025-11-29 11:00:00+00,2025-11-30 05:00:00+00,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,89.0,,CLUB & NIGHTLIFE,Techno
533,POING x The Planet,,2025-12-05 23:00:00+00,2025-12-06 07:00:00+00,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,89.0,,CLUB & NIGHTLIFE,Techno
534,VBX TILLATEC - 06.12,,2025-12-06 23:00:00+00,2025-12-07 06:00:00+00,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,89.0,,CLUB & NIGHTLIFE,Techno
535,Primal Instinct TILLATEC SHOWCASE,,2025-12-12 23:00:00+00,2025-12-13 07:00:00+00,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,89.0,,SHOWCASE & INDUSTRY,Techno
536,ELBEREC Showcase,,2025-10-31 23:00:00+00,2025-11-01 08:00:00+00,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,89.0,,CLUB & NIGHTLIFE,Techno
537,"VBX, fabric & Loud-Contact present: PLAYGROUND",,2025-10-27 09:00:00+00,2025-10-28 21:00:00+00,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,89.0,,CLUB & NIGHTLIFE,Techno
538,giegling ...IsBurning ,,2025-10-25 21:00:00+00,2025-10-27 06:00:00+00,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,89.0,,FESTIVAL & OPEN-AIR,Techno
539,Disturbia x Sk_Eleven,,2025-10-24 23:00:00+00,2025-10-25 10:00:00+00,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,89.0,,CLUB & NIGHTLIFE,Techno
540,Vault Sessions @ TILLATEC | ADE,,2025-10-23 23:00:00+00,2025-10-24 11:00:00+00,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,89.0,,CLUB & NIGHTLIFE,Techno
541,.VRIL & Wata Igarashi pres. Phantom Circuits LIVE at ADE,,2025-10-23 16:00:00+00,2025-10-24 09:00:00+00,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,89.0,,CLUB & NIGHTLIFE,Techno
542,LASTER ADE 2025,,2025-10-22 23:00:00+00,2025-10-23 08:00:00+00,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,89.0,,CLUB & NIGHTLIFE,Techno
543,Electronic Wave X Cloaka pres: PRZ Live and CEM3340 Live,,2025-10-19 20:00:00+00,2025-10-20 05:00:00+00,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,89.0,,CLUB & NIGHTLIFE,Techno
544,New Year's Eve,,2025-12-31 22:00:00+00,2026-01-01 09:00:00+00,Amsterdam,Netherlands,"Shelter Amsterdam Overhoeksplein 3, 1031KS",54.0,,CLUB & NIGHTLIFE,Techno
545,Energy Events – One Year Anniversary,,2025-12-05 21:00:00+00,2025-12-05 03:00:00+00,Amsterdam,Netherlands,"OT301, Overtoom 301, 1054 HW",98.0,,CLUB & NIGHTLIFE,Techno
546,ADE Pop Up Party,,2025-10-24 15:00:00+00,2025-10-24 21:00:00+00,Amsterdam,Netherlands,"Starbucks The Bank, Rembrandtplein 20, 1017 CV Amsterdam",98.0,,SHOWCASE & INDUSTRY,Techno
547,ADE Showcase,,2025-10-23 19:00:00+00,2025-10-23 00:30:00+00,Amsterdam,Netherlands,"Vice Versa, Ceintuurbaan 206, 1072 GC",98.0,,CLUB & NIGHTLIFE,Techno
548,FREAKS AND FREQUENCIES,,2025-08-01 20:00:00+00,2025-08-02 02:00:00+00,Amsterdam,Netherlands,"De Sering, Rhoneweg 6, 1043 AH",98.0,,CLUB & NIGHTLIFE,Techno
549,REMIX VOL. 1,,2025-07-20 13:00:00+00,2025-07-20 20:00:00+00,Amsterdam,Netherlands,"Rembrandtplein 17, 1017 CT Amsterdam",98.0,,CLUB & NIGHTLIFE,House
550,Der Hintergarten,,2025-07-12 21:00:00+00,2025-07-13 03:00:00+00,Amsterdam,Netherlands,"Jan van Galenstraat 76, 1056 CC Amsterdam",98.0,,CLUB & NIGHTLIFE,Drum & Bass
551,Vice Versa 7 Year Anniversary,,2025-05-17 21:30:00+00,2025-05-18 02:30:00+00,Amsterdam,Netherlands,"Ceintuurbaan 206, 1072 GC Amsterdam",98.0,,CLUB & NIGHTLIFE,Techno
552,LUVDR.,,2025-01-24 21:00:00+00,2025-01-25 03:00:00+00,Amsterdam,Netherlands,"OT301, Overtoom 301, 1054 HW",98.0,,CLUB & NIGHTLIFE,Techno
553,De Sering Night,,2024-11-30 22:00:00+00,2024-12-01 03:00:00+00,Amsterdam,Netherlands,"Rhôneweg 6, 1043 AH",98.0,,CLUB & NIGHTLIFE,Techno
554,"Ammé, Joey Daniel, Rayzir",,2025-11-08 23:00:00+00,2025-11-09 06:00:00+00,Amsterdam,Netherlands,"Shelter Amsterdam Overhoeksplein 3, 1031KS",54.0,,CLUB & NIGHTLIFE,Techno
555,V.S presents Dimensions,,2025-11-14 23:00:00+00,2025-11-15 06:00:00+00,Amsterdam,Netherlands,"Shelter Amsterdam Overhoeksplein 3, 1031KS",54.0,,CLUB & NIGHTLIFE,Techno
556,Shelter presents: OG Records,,2025-11-15 23:00:00+00,2025-11-16 06:00:00+00,Amsterdam,Netherlands,"Shelter Amsterdam Overhoeksplein 3, 1031KS",54.0,,CLUB & NIGHTLIFE,Techno
557,Shelter presents: ALL I NEED,,2025-11-21 23:00:00+00,2025-11-22 06:00:00+00,Amsterdam,Netherlands,"Shelter Amsterdam Overhoeksplein 3, 1031KS",54.0,,CLUB & NIGHTLIFE,Techno
558,"Franky Rizardo, Cuartero, Easttown B2B Rooléh",,2025-11-28 23:00:00+00,2025-11-29 06:00:00+00,Amsterdam,Netherlands,"Shelter Amsterdam Overhoeksplein 3, 1031KS",54.0,,CLUB & NIGHTLIFE,Techno
559,ORVEX: Launch Event,,2025-10-18 23:00:00+00,2025-10-19 06:00:00+00,Mahalla Berlin,Germany,Wilhelminenhofstraße 76/77,99.0,,CLUB & NIGHTLIFE,Techno
771,Vision Serpent x Im Freudentaumel with Lampé,Vision Serpent,2024-04-19 00:00:00+00,0001-01-01 00:00:00+00,Vienna,Austria,FLUCC Praterstern 5; 1020,44.0,,SHOWCASE & INDUSTRY,Techno
560,Daydreaming Open Air,Legendary Moments,2018-07-20 00:00:00+00,0001-01-01 00:00:00+00,Budapest,Hungary,Budapest,44.0,,FESTIVAL & OPEN-AIR,House
561,Oliver Schories Live at Corvin Club,Legendary Moments,2018-05-19 00:00:00+00,0001-01-01 00:00:00+00,Budapest,Hungary,Corvin Club Piarista köz 2. 1052,44.0,,CLUB & NIGHTLIFE,House
562,Colin Benders pres. Hiss & Hertz,,2025-11-15 23:00:00+00,2025-11-16 07:00:00+00,Amsterdam,Netherlands,"Lofi Basisweg 63, 1043AN",44.0,,CLUB & NIGHTLIFE,Techno
563,13 YEARS OF TLF,,2025-12-06 22:00:00+00,2025-12-07 04:00:00+00,Scotland,United Kingdom,"Unit 51 Carnegie's Brae, AB10 1BF Aberdeen",100.0,,FESTIVAL & OPEN-AIR,Techno
564,DAY & NIGHT CHURCH RAVE,,2025-07-26 14:00:00+00,2025-07-27 03:00:00+00,Aberdeen,United Kingdom,"The Priory 33 Belmont St, AB10 1JS",100.0,,TOURS & SPECIAL FORMATS,Techno
565,Rewind Mayday Day Rave,,2025-05-04 15:00:00+00,2025-05-04 22:00:00+00,Aberdeen,United Kingdom,The Social (Bridge Street),100.0,,FESTIVAL & OPEN-AIR,Techno
566,TLF X PHG,,2025-04-05 23:00:00+00,2025-04-05 03:00:00+00,Aberdeen,United Kingdom,"The Tunnels, Carnegie's Brae, AB10 1BF",100.0,,FESTIVAL & OPEN-AIR,Techno
567,TLF presents AISHA,,2024-10-05 22:00:00+00,2024-10-05 03:00:00+00,Aberdeen,Scotland,"Unit 51, Carnegie’s Brae",100.0,,CLUB & NIGHTLIFE,Techno
568,TLF 12th Birthday,,2024-09-07 22:00:00+00,2024-09-08 03:00:00+00,Scotland,United Kingdom,"Unit 51 Carnegie's Brae, AB10 1BF Aberdeen",100.0,,FESTIVAL & OPEN-AIR,Techno
569,Gary Beck & Harvey Mckay,,2024-08-10 23:00:00+00,2024-08-11 03:00:00+00,Aberdeen,United Kingdom,"The Tunnels Carnegie's Brae, AB10 1BF",100.0,,CLUB & NIGHTLIFE,Techno
570,TLF X RARE: Slam,,2024-03-30 23:00:00+00,2024-03-31 03:00:00+00,Aberdeen,United Kingdom,"The Tunnels Carnegie's Brae, AB10 1BF",100.0,,CLUB & NIGHTLIFE,Techno
571,Xenia UA,,2024-03-02 22:00:00+00,2024-03-03 03:00:00+00,Scotland,United Kingdom,"Unit 51 Carnegie's Brae, AB10 1BF Aberdeen",100.0,,CLUB & NIGHTLIFE,Techno
572,2023 Closer: Juliet Fox,,2023-12-09 23:00:00+00,2023-12-10 04:00:00+00,Aberdeen,United Kingdom,"The Tunnels Carnegie's Brae, AB10 1BF",100.0,,CLUB & NIGHTLIFE,Techno
573,TLF INVITES ALT8,,2023-11-04 23:00:00+00,2023-11-05 04:00:00+00,Aberdeen,United Kingdom,"The Tunnels Carnegie's Brae, AB10 1BF",100.0,,CLUB & NIGHTLIFE,Techno
574,TLF 11th birthday with AISHA ,,2023-09-30 23:00:00+00,2023-10-01 04:00:00+00,Aberdeen,United Kingdom,"The Tunnels Carnegie's Brae, AB10 1BF",100.0,,FESTIVAL & OPEN-AIR,Techno
575,BASSWELL,,2023-06-03 23:00:00+00,2023-06-04 04:00:00+00,Scotland,United Kingdom,"Unit 51 Carnegie's Brae, AB10 1BF Aberdeen",100.0,,CLUB & NIGHTLIFE,Techno
576,TLF & Tunnels present: SLAM,,2023-04-01 22:00:00+00,2023-04-02 03:00:00+00,Aberdeen,United Kingdom,"The Tunnels Carnegie's Brae, AB10 1BF",100.0,,CLUB & NIGHTLIFE,Techno
577,TLF Invites Xenia UA,,2023-01-28 22:00:00+00,2023-01-29 04:00:00+00,Aberdeen,United Kingdom,"The Tunnels Carnegie's Brae, AB10 1BF",100.0,,CLUB & NIGHTLIFE,Techno
578,DAVE the Drummer at Tunnels,,2022-11-26 22:00:00+00,2022-11-27 04:00:00+00,Aberdeen,United Kingdom,"The Tunnels Carnegie's Brae, AB10 1BF",100.0,,FESTIVAL & OPEN-AIR,Techno
579,Eternal presents: Rudosa,Eternal Events,2025-10-18 00:00:00+00,0001-01-01 00:00:00+00,Liverpool,United Kingdom,"Meraki 3 Dickson St,, L3 7EB",44.0,,CLUB & NIGHTLIFE,Techno
580,Meduza & James Hype present Our House,The Night League,2025-09-01 00:00:00+00,0001-01-01 00:00:00+00,Balearic Islands,Spain,"Hï Ibiza Platja d''en Bossa s/n, 07817 Sant Josep de sa Talaia",44.0,,CLUB & NIGHTLIFE,House
581,Fixate presents: Rudosa,Fixate,2025-05-16 00:00:00+00,0001-01-01 00:00:00+00,Sheffield,United Kingdom,"Panke Social 16 Exchange street, S25TR",44.0,,CLUB & NIGHTLIFE,House
582,NINE YEARS SYNOID,SYNOID,2025-05-10 00:00:00+00,0001-01-01 00:00:00+00,Saarbrücken,Germany,"Mauerpfeiffer Lebacher Straße 1-7a, D-66113",44.0,,CLUB & NIGHTLIFE,Techno
583,Codex vs. Union Three labels' Showcase,IAMT MUSIC 2021 SCP,2024-10-17 00:00:00+00,0001-01-01 00:00:00+00,Amsterdam,Netherlands,Club Up Korte Leidsedwarsstraat 26-1; 1017 Binnenstad,44.0,,SHOWCASE & INDUSTRY,Techno
584,TURBO 003,HiddenEvents,2024-09-18 00:00:00+00,0001-01-01 00:00:00+00,Manchester,United Kingdom,"Hidden 17 DownTex Mill, Mary Street, M3 1DZ",44.0,,CLUB & NIGHTLIFE,Techno
585,Techno with Rudosa and Angel Karel,Rogue Puppet,2024-05-03 00:00:00+00,0001-01-01 00:00:00+00,Leeds,England,"The Old Red Bus Station 104 Vicar Lane , LS2 7NL",44.0,,CLUB & NIGHTLIFE,Techno
586,Synaptica w./ Vitalic,OST,2024-04-27 00:00:00+00,0001-01-01 00:00:00+00,Friedrichshain,Germany,"OST Alt-Stralau, 1-2, 10245",44.0,,CLUB & NIGHTLIFE,Techno
587,Sinister X SURVIVE Warehouse Rave,Sinister Events x SURVIVE,2024-03-23 00:00:00+00,0001-01-01 00:00:00+00,Bochum,Germany,"Matrix Hauptstr. 200, 44892",44.0,,CLUB & NIGHTLIFE,Techno
588,SHINE BOXING NIGHT ,SHINE,2023-12-26 00:00:00+00,0001-01-01 00:00:00+00,Belfast,United Kingdom,"The Telegraph Building 124-144 Royal Avenue, BT1 1ND",44.0,,CLUB & NIGHTLIFE,Techno
589,Rudosa All Night Long,Moments In Time x SYMBØL,2023-09-30 00:00:00+00,0001-01-01 00:00:00+00,Glasgow,United Kingdom,"SYMBØL 323 Sauchiehall Street, G2 3HW",44.0,,CLUB & NIGHTLIFE,Techno
590,CODE 155 en Fabrik,,2023-09-02 00:00:00+00,0001-01-01 00:00:00+00,Madrid,Spain,"Fabrik Av. de la Industria 82, 28970 Humanes de",44.0,,FESTIVAL & OPEN-AIR,Techno
591,NADA with Rudosa,NADA LISBON,2023-09-01 00:00:00+00,0001-01-01 00:00:00+00,Lisbon,Portugal,"NADA Lisbon R. Ary dos Santos 3, Armazém 6, 2685-312 Prior Velho",44.0,,CLUB & NIGHTLIFE,Techno
594,BASSKRAFTKOLLEKTIV x WAGENHALLEN,basskraftkollektiv x Wagenhallen,2025-08-23 00:00:00+00,0001-01-01 00:00:00+00,Stuttgart,Germany,Wagenhallen Stuttgart (Kleiner Raum),44.0,,CLUB & NIGHTLIFE,Techno
596,BLOODLUST × OLYMPE RAVE,Olympe Rave × Adel Wav (and CC2),2025-04-26 00:00:00+00,0001-01-01 00:00:00+00,Regensburg,Germany,"CC2 Domplatz 3, Regensburg",44.0,,CLUB & NIGHTLIFE,Techno
597,Berlin Calling,Sixth Dimension Studios,2024-11-23 00:00:00+00,0001-01-01 00:00:00+00,Berlin,Germany,Unknown,44.0,,CLUB & NIGHTLIFE,Techno
598,ZUL Closing Summer – Chapter 1 (Open Air),ZUL,2024-08-31 00:00:00+00,0001-01-01 00:00:00+00,Vitoria-Gasteiz,Spain, Northern Spain,44.0,,CLUB & NIGHTLIFE,Techno
599,To The Bone x Sixsixsounds — One Year Anniversary,To The Bone × Sixsixsounds,2024-10-26 00:00:00+00,0001-01-01 00:00:00+00,Bielefeld,Germany,Sams,44.0,,CLUB & NIGHTLIFE,Techno
600,Rave Revolution 038,Rave Revolution,2025-03-28 00:00:00+00,0001-01-01 00:00:00+00,Zwolle,The Netherlands,MRT,44.0,,CLUB & NIGHTLIFE,Techno
601,Color & Bass,Color & Bass,2025-03-15 00:00:00+00,0001-01-01 00:00:00+00,Leipzig,Germany,Westhafen Leipzig,44.0,,CLUB & NIGHTLIFE,Techno
602,NOX,Echo Recordings,2025-03-08 00:00:00+00,0001-01-01 00:00:00+00,Gronigen,Netherlands,Graanfabriek,44.0,,CLUB & NIGHTLIFE,Techno
603,Berrylectro × Flym,Berrylectro × Flym,2025-02-15 00:00:00+00,0001-01-01 00:00:00+00,Münster,Germany,"PULS Club Hafenstraße 64, 48153 Münster",44.0,,CLUB & NIGHTLIFE,Techno
604,DOPAMYN Indoor Festival,Taktlos Events × Hard Times,2025-03-07 00:00:00+00,0001-01-01 00:00:00+00,Essen,Germany,Delta & Westend,44.0,,CLUB & NIGHTLIFE,Techno
605,Beats Bass Carnival ,Art of Urban Life,2025-03-02 00:00:00+00,0001-01-01 00:00:00+00,Berlin,Germany,City,44.0,,CLUB & NIGHTLIFE,Techno
606,SKIMASKE pres. SixSixSounds Showcase,SKIMASKE × SixSixSounds,2025-04-04 00:00:00+00,0001-01-01 00:00:00+00,Bremen,Germany,2RaumClub,44.0,,CLUB & NIGHTLIFE,Techno
607,Infrasoon Events x SixSixSounds Showcase,Infrasoon Events & SixSixSounds,2025-04-19 00:00:00+00,0001-01-01 00:00:00+00,Amsterdam,Netherlands,"Melkweg – Lijnbaansgracht 234A, 1017 PH Amsterdam",44.0,,CLUB & NIGHTLIFE,Techno
608,Graf Invites — Birthday Edition,Bloodlust x Elusive x Graf Invites,2025-05-17 00:00:00+00,0001-01-01 00:00:00+00,Leipzig,Germany,Club Czerny,44.0,,CLUB & NIGHTLIFE,Techno
609,CC2 x Die Rakete pres. RZVX & Yana ETC,CC2 Events x Die Rakete,2025-05-16 00:00:00+00,0001-01-01 00:00:00+00,Nürnberg,Germany,"Die Rakete Vogelweiherstraße 64, 90441 Nürnberg",44.0,,CLUB & NIGHTLIFE,Techno
610,Graf Invites,Graf Techno,2025-07-26 00:00:00+00,0001-01-01 00:00:00+00,Regensburg,Germany,Club Czerny,44.0,,CLUB & NIGHTLIFE,Techno
611,Burak Yeter & FRIENDS - ADE,SUPPERCLUB AMSTERDAM,2024-10-16 00:00:00+00,0001-01-01 00:00:00+00,Amsterdam,Netherlands,"Supperclub Singel 460, 1017 AW",44.0,,CLUB & NIGHTLIFE,Electronic
612,Creamfields 2024,Creamfields,2024-08-22 00:00:00+00,0001-01-01 00:00:00+00,Cheshire,UK,Creamfields Daresbury; Warrington; WA4 4AR,44.0,,FESTIVAL & OPEN-AIR,Electronic
613,JUMPSTART FESTIVAL 2024,JUMPSTART FESTIVAL,2024-06-21 00:00:00+00,0001-01-01 00:00:00+00,Selangor,UK,"TBA - Gamuda Cove, 2377, 42700",44.0,,FESTIVAL & OPEN-AIR,Electronic
614,HiLLOWEEN,Hi Hidden Club,2023-10-28 00:00:00+00,0001-01-01 00:00:00+00,Jawa Barat,Indonesia,"Hi Hidden Club Jl. Dr. Setiabudi No. 35, Pasteur, Kec. Sukajadi, Kota Bandung, 40161",44.0,,SHOWCASE & INDUSTRY,Electronic
615,Lockdown – Live Performance,Level Up,2025-08-16 00:00:00+00,0001-01-01 00:00:00+00,Port Macquarie,Australia,"Port Macquarie, NSW, Australia",44.0,,SHOWCASE & INDUSTRY,Electronic
616,Dancing Dead (ADE),Dancing Dead / Marnik & Friends,2025-10-23 00:00:00+00,0001-01-01 00:00:00+00,Amsterdam,Netherlands,Club Up,44.0,,CLUB & NIGHTLIFE,Techno
617,Flicker – Upcoming Acts Showcase,Flicker Mildura,2025-08-19 00:00:00+00,0001-01-01 00:00:00+00,Mildura,Australia,"99 Langtree Ave, Mildura VIC 3500, Australia",44.0,,SHOWCASE & INDUSTRY,Electronic
618,Flicker – Upcoming Acts Showcase,Flicker Mildura,2025-08-19 00:00:00+00,0001-01-01 00:00:00+00,Mildura,Australia,"99 Langtree Ave, Mildura VIC 3500, Australia",44.0,,SHOWCASE & INDUSTRY,Electronic
619,Nexchapter (ADE),Nexchapter,2025-10-24 00:00:00+00,0001-01-01 00:00:00+00,Amsterdam,Netherlands,Prime Club,44.0,,CLUB & NIGHTLIFE,Electronic
620,Beats On Tap,Party in the Alley,2025-09-20 00:00:00+00,0001-01-01 00:00:00+00,Ringwood,Australia,"25 Lacey St, Ringwood VIC, Australia",44.0,,CLUB & NIGHTLIFE,Electronic
621,Cloud Nine Invades Bendigo,Soundbar Bendigo,2025-08-29 00:00:00+00,0001-01-01 00:00:00+00,Bendigo,Australia,"54 Bull Street, Bendigo VIC, Australia",44.0,,CLUB & NIGHTLIFE,Electronic
622,Lebanon Meza Lounge — DJ & Dinner Club,Lebanon Meza Lounge,2025-09-28 00:00:00+00,0001-01-01 00:00:00+00,Stockholm,Sweden,"Tegnérgatan 16, 113 58",44.0,,FESTIVAL & OPEN-AIR,Techno
623,Garden at 528 Ibiza — Kaluki x 528,528 Ibiza / Kaluki,2025-09-26 00:00:00+00,0001-01-01 00:00:00+00,Ibiza,Spain,"528 Ibiza, Ctra. Sant Antoni, Km 9.5, 07820 Sant Antoni de Portmany",44.0,,SHOWCASE & INDUSTRY,Techno
624,Garden at 528 Ibiza,528 Ibiza / Kaluki,2025-08-05 00:00:00+00,0001-01-01 00:00:00+00,Ibiza,Spain,"528 Ibiza, Ctra. Sant Antoni, Km 9.5, 07820 Sant Antoni de Portmany",44.0,,FESTIVAL & OPEN-AIR,-
625,Garden at 528 Ibiza,528 Ibiza / Kaluki,2025-08-05 00:00:00+00,0001-01-01 00:00:00+00,Ibiza,Spain,"528 Ibiza, Ctra. Sant Antoni, Km 9.5, 07820 Sant Antoni de Portmany",44.0,,FESTIVAL & OPEN-AIR,-
626,Pikes Presents – 528 Ibiza (Flash),528 Ibiza / Pikes Ibiza,2025-08-05 00:00:00+00,0001-01-01 00:00:00+00,Ibiza,Spain,"528 Ibiza, Ctra. Sant Antoni, Km 9.5, 07820 Sant Antoni de Portmany",44.0,,FESTIVAL & OPEN-AIR,House
627,Café Mambo Ibiza – ICN Showcase,ICN Ibiza / Café Mambo,2025-08-01 00:00:00+00,0001-01-01 00:00:00+00,Ibiza,Spain,"Café Mambo, Carrer Vara de Rey 3, Sant Antoni de Portmany, Ibiza, Spain",44.0,,SHOWCASE & INDUSTRY,House
628,Hello,Hello,2025-11-05 00:00:00+00,0001-01-01 00:00:00+00,Birmingham,United Kingdom,Leeghwaterlaan 14,44.0,,TOURS & SPECIAL FORMATS,Hardcore
629,test past artist event (timeline),see,2025-11-03 00:00:00+00,0001-01-01 00:00:00+00,'s-Hertogenbosch,Netherlands,Leeghwaterlaan 14,44.0,,CLUB & NIGHTLIFE,Trance
630,again updated test event,asdf,2025-11-03 00:00:00+00,0001-01-01 00:00:00+00,asdf,asdf,adsd,44.0,,FESTIVAL & OPEN-AIR,Trance
631,Event 1 updated,asdf,2025-11-03 00:00:00+00,0001-01-01 00:00:00+00,asdf,asdf,asdf,44.0,,TOURS & SPECIAL FORMATS,Disco
633,KOEMPEL COLLECTIVE Presents: SCHUILKELDER,,2023-12-02 22:00:00+00,2023-12-03 03:00:00+00,Heerlen,Netherlands,"Dautzenbergstraat 28A, Heerlen, Netherlands",101.0,,CLUB & NIGHTLIFE,Techno
634,KOEMPEL COLLECTIVE Presents: DE LOSVLOER,,2024-04-20 21:00:00+00,2024-04-21 04:00:00+00,Heerlen,Netherlands,Heerlen City Center,101.0,,CLUB & NIGHTLIFE,Techno
635,Hard Surface – A Raving Experience,,2024-11-09 22:00:00+00,2024-11-10 05:00:00+00,Heerlen,Netherlands,"Maastrichterstraat 200, 6411 CX",101.0,,CLUB & NIGHTLIFE,Techno
636,Hard Surface – A Raving Experience,,2025-03-29 23:00:00+00,2025-03-30 05:00:00+00,Limburg,Netherlands,"Popodium Nieuwe Nor, Maastrichterstraat 200, 6411 CX Heerlen",101.0,,CLUB & NIGHTLIFE,Techno
637,CARBON RITUAL – EP Release Party,,2025-07-18 22:00:00+00,2025-07-19 02:00:00+00,Heerlen,Netherlands,Outpoet,101.0,,SHOWCASE & INDUSTRY,Techno
