event_id,event_name,organizer_id,organizer_name,event_country,historical_event_start,historical_event_end,primary_genre,event_type,event_amount_of_stages,event_amount_of_artists,pa_system,cdj,mixer,monitor,turntable,visuals_required,event_status,cancelled_event
556,Shelter presents: OG Records,54,Shelter,Netherlands,2025-11-15 23:00:00+00:00,2025-11-16 06:00:00+00:00,,CLUB & NIGHTLIFE,2,7,Funktion-One (Main Room System),Pioneer CDJ-3000 (x2),Pioneer DJM-900NXS2,Funktion-One PSM Series (Booth Monitors),Technics SL-1210 (x2),False,,False
557,Shelter presents: ALL I NEED,54,Shelter,Netherlands,2025-11-21 23:00:00+00:00,2025-11-22 06:00:00+00:00,,CLUB & NIGHTLIFE,2,12,Funktion-One (Main Room System),Pioneer CDJ-3000 (x2),Pioneer DJM-900NXS2,Funktion-One PSM Series (Booth Monitors),Technics SL-1210 (x2),False,,False
221,"Ben UFO, Jasmín",54,Shelter,Netherlands,2025-11-22 23:00:00+00:00,2025-11-23 06:00:00+00:00,,CLUB & NIGHTLIFE,1,6,L-Acoustics or d&b audiotechnik full-range PA,3 × Pioneer CDJ-3000,1 × Pioneer DJM-V10 or DJM-900NXS2,2 × Pioneer RM-07 or equivalent,2 × Technics SL-1210 MK2,False,,False
558,"Franky Rizardo, Cuartero, Easttown B2B Rooléh",54,Shelter,Netherlands,2025-11-28 23:00:00+00:00,2025-11-29 06:00:00+00:00,,CLUB & NIGHTLIFE,2,12,Funktion-One (Main Room System),Pioneer CDJ-3000 (x2),Pioneer DJM-900NXS2,Funktion-One PSM Series (Booth Monitors),Technics SL-1210 (x2),False,,False
544,New Year's Eve,54,Shelter,Netherlands,2025-12-31 22:00:00+00:00,2026-01-01 09:00:00+00:00,,CLUB & NIGHTLIFE,1,7,Function-One (Venue Installed),2 × Pioneer CDJ-3000,Pioneer DJM-900NXS2 / Allen & Heath Xone:92,2 × High-Powered Booth Monitors,2 × Technics SL-1210,False,,False
230,VERKNIPT x PHANTOM - Paris,55,Verknipt,France,2025-11-01 00:00:00+00:00,2025-11-02 12:00:00+00:00,,FESTIVAL & OPEN-AIR,1,6,Funktion-One or L-Acoustics (Phantom Paris usually uses professional-grade house PA),Pioneer CDJ-3000 (3x or 4x),Pioneer DJM-V10 or DJM-900NXS2,Pioneer RM-07 or equivalent booth monitors,Technics SL-1210MK7 (2x),False,,False
231,VERKNIPT Portugal,55,Verknipt,Portugal,2025-11-01 12:00:00+00:00,2025-11-02 12:00:00+00:00,,FESTIVAL & OPEN-AIR,1,8,Funktion-One or L-Acoustics (Phantom Paris usually uses professional-grade house PA),Pioneer CDJ-3000 (3x or 4x),Pioneer DJM-V10 or DJM-900NXS2,Pioneer RM-07 or equivalent booth monitors,Technics SL-1210MK7 (2x),False,,False
232,VERKNIPT B2B Special,55,Verknipt,Netherlands,2025-11-08 12:00:00+00:00,2025-11-08 00:00:00+00:00,,FESTIVAL & OPEN-AIR,1,17,Funktion-One or L-Acoustics (Phantom Paris usually uses professional-grade house PA),Pioneer CDJ-3000 (3x or 4x),Pioneer DJM-V10 or DJM-900NXS2,Pioneer RM-07 or equivalent booth monitors,Technics SL-1210MK7 (2x),False,,False
143,Projekt X NYE 2022,59,RooneyNasr,Lebanon,2022-01-01 22:00:00+00:00,2022-01-02 04:00:00+00:00,,Festival,4,8,Projekt X NYE 2022,Projekt X NYE 2022,Projekt X NYE 2022,Projekt X NYE 2022,Projekt X NYE 2022,False,3,False
142,Ekstasis Lebanon presents San Lopez,59,RooneyNasr,Lebanon,2022-03-25 23:00:00+00:00,2022-03-26 04:00:00+00:00,,Festival,4,8,Ekstasis Lebanon presents San Lopez,Ekstasis Lebanon presents San Lopez,Ekstasis Lebanon presents San Lopez,Ekstasis Lebanon presents San Lopez,Ekstasis Lebanon presents San Lopez,False,3,False
141,Escape Through Music (Anniv 01),59,RooneyNasr,Lebanon,2022-12-17 23:00:00+00:00,2022-12-18 04:00:00+00:00,,Festival,4,8,Escape Through Music (Anniv 01),Escape Through Music (Anniv 01),Escape Through Music (Anniv 01),Escape Through Music (Anniv 01),Escape Through Music (Anniv 01),False,3,False
140,Concrete Mayhem,59,RooneyNasr,Lebanon,2023-03-10 23:00:00+00:00,2023-03-11 04:00:00+00:00,,Festival,4,8,Concrete Mayhem,Concrete Mayhem,Concrete Mayhem,Concrete Mayhem,Concrete Mayhem,False,3,False
139,Metemychosis,59,RooneyNasr,Lebanon,2023-04-15 23:00:00+00:00,2023-04-16 04:00:00+00:00,,Festival,4,8,Metemychosis,Metemychosis,Metemychosis,Metemychosis,Metemychosis,False,3,False
138,Cosmic Waves,59,RooneyNasr,Saudi Arabia,2023-06-30 14:00:00+00:00,2023-07-01 23:59:00+00:00,,Festival,4,8,Cosmic Waves,Cosmic Waves,Cosmic Waves,Cosmic Waves,Cosmic Waves,False,3,False
137,Recess × Lampé × TiM TASTE,59,RooneyNasr,Lebanon,2024-01-06 23:00:00+00:00,2024-01-07 04:00:00+00:00,,Festival,4,8,Recess × Lampé × TiM TASTE,Recess × Lampé × TiM TASTE,Recess × Lampé × TiM TASTE,Recess × Lampé × TiM TASTE,Recess × Lampé × TiM TASTE,False,3,False
136,Recess × Popof,59,RooneyNasr,Lebanon,2024-02-17 23:00:00+00:00,2024-02-18 04:00:00+00:00,,Festival,4,8,Recess × Popof,Recess × Popof,Recess × Popof,Recess × Popof,Recess × Popof,False,3,False
135,d'HERACLAS QUKKLAS,59,RooneyNasr,Turkey,2024-07-19 23:00:00+00:00,2024-07-20 04:00:00+00:00,,Festival,8,4,d'HERACLAS QUKKLAS,d'HERACLAS QUKKLAS,d'HERACLAS QUKKLAS,d'HERACLAS QUKKLAS,d'HERACLAS QUKKLAS,False,3,False
160,GravityX at Mauerpfeiffer,66,The Enveloper,Germany,2023-11-11 21:00:00+00:00,2023-11-12 03:00:00+00:00,,Festival,4,8,GravityX at Mauerpfeiffer,GravityX at Mauerpfeiffer,GravityX at Mauerpfeiffer,GravityX at Mauerpfeiffer,GravityX at Mauerpfeiffer,False,3,False
161,OVERRATED at Maze,66,The Enveloper,Israel,2023-12-02 21:00:00+00:00,2023-12-03 03:00:00+00:00,,Festival,4,8,OVERRATED at Maze,OVERRATED at Maze,OVERRATED at Maze,OVERRATED at Maze,OVERRATED at Maze,False,3,False
159,Trinity at Matrix,66,The Enveloper,Germany,2024-01-13 21:00:00+00:00,2024-01-14 03:00:00+00:00,,Festival,4,8,Trinity at Matrix,Trinity at Matrix,Trinity at Matrix,Trinity at Matrix,Trinity at Matrix,False,3,False
157,"Synden x SIRO’s Bday with Jacidorex, H! Dude & many more",66,The Enveloper,Germany,2024-03-23 21:00:00+00:00,2024-03-24 03:00:00+00:00,,Festival,4,8,"Synden x SIRO’s Bday with Jacidorex, H! Dude & many more","Synden x SIRO’s Bday with Jacidorex, H! Dude & many more","Synden x SIRO’s Bday with Jacidorex, H! Dude & many more","Synden x SIRO’s Bday with Jacidorex, H! Dude & many more","Synden x SIRO’s Bday with Jacidorex, H! Dude & many more",False,3,False
156,SYNDEN. with BMG & Basstrologe,66,The Enveloper,Germany,2024-04-05 21:00:00+00:00,2024-04-06 03:00:00+00:00,,Festival,4,8,SYNDEN. with BMG & Basstrologe,SYNDEN. with BMG & Basstrologe,SYNDEN. with BMG & Basstrologe,SYNDEN. with BMG & Basstrologe,SYNDEN. with BMG & Basstrologe,False,3,False
158,SYNDEN Mainz with Daniela Hensel,66,The Enveloper,Germany,2024-04-13 21:00:00+00:00,2024-04-14 03:00:00+00:00,,Festival,4,8,SYNDEN Mainz with Daniela Hensel,SYNDEN Mainz with Daniela Hensel,SYNDEN Mainz with Daniela Hensel,SYNDEN Mainz with Daniela Hensel,SYNDEN Mainz with Daniela Hensel,False,3,False
155,BASSGEFLÜSTER X SYNDEN. INDOOR FESTIVAL,66,The Enveloper,Germany,2024-05-10 21:00:00+00:00,2024-05-11 03:00:00+00:00,,Festival,4,8,BASSGEFLÜSTER X SYNDEN. INDOOR FESTIVAL,BASSGEFLÜSTER X SYNDEN. INDOOR FESTIVAL,BASSGEFLÜSTER X SYNDEN. INDOOR FESTIVAL,BASSGEFLÜSTER X SYNDEN. INDOOR FESTIVAL,BASSGEFLÜSTER X SYNDEN. INDOOR FESTIVAL,False,3,False
154,"GEMINI with Flaga, Herbrido, MVX, The Enveloper",66,The Enveloper,Germany,2024-06-21 21:00:00+00:00,2024-06-22 03:00:00+00:00,,Festival,4,8,"GEMINI with Flaga, Herbrido, MVX, The Enveloper","GEMINI with Flaga, Herbrido, MVX, The Enveloper","GEMINI with Flaga, Herbrido, MVX, The Enveloper","GEMINI with Flaga, Herbrido, MVX, The Enveloper","GEMINI with Flaga, Herbrido, MVX, The Enveloper",False,3,False
153,Antrieb #25 / Volume Berlin,66,The Enveloper,Germany,2024-08-09 21:00:00+00:00,2024-08-10 03:00:00+00:00,,Festival,4,8,Antrieb #25 / Volume Berlin,Antrieb #25 / Volume Berlin,Antrieb #25 / Volume Berlin,Antrieb #25 / Volume Berlin,Antrieb #25 / Volume Berlin,False,3,False
152,SYNDEN. with George b2b PLOYZZ Extended Set,66,The Enveloper,Germany,2024-09-20 21:00:00+00:00,2024-09-21 03:00:00+00:00,,Festival,4,8,SYNDEN. with George b2b PLOYZZ Extended Set,SYNDEN. with George b2b PLOYZZ Extended Set,SYNDEN. with George b2b PLOYZZ Extended Set,SYNDEN. with George b2b PLOYZZ Extended Set,SYNDEN. with George b2b PLOYZZ Extended Set,False,3,False
150,PLAY x SYNDEN. x Mandora,66,The Enveloper,Germany,2024-09-21 21:00:00+00:00,2024-09-22 03:00:00+00:00,,Festival,4,8,PLAY x SYNDEN. x Mandora,PLAY x SYNDEN. x Mandora,PLAY x SYNDEN. x Mandora,PLAY x SYNDEN. x Mandora,PLAY x SYNDEN. x Mandora,False,3,False
149,"X-BASS Presents: DeGuzman, NEGITIV, Neon Graveyard",66,The Enveloper,Germany,2024-11-29 21:00:00+00:00,2024-11-30 03:00:00+00:00,,Festival,4,8,"X-BASS Presents: DeGuzman, NEGITIV, Neon Graveyard","X-BASS Presents: DeGuzman, NEGITIV, Neon Graveyard","X-BASS Presents: DeGuzman, NEGITIV, Neon Graveyard","X-BASS Presents: DeGuzman, NEGITIV, Neon Graveyard","X-BASS Presents: DeGuzman, NEGITIV, Neon Graveyard",False,3,False
151,SYNDEN. at Roof175,66,The Enveloper,Germany,2024-12-07 21:00:00+00:00,2024-12-08 03:00:00+00:00,,Festival,4,8,SYNDEN. at Roof175,SYNDEN. at Roof175,SYNDEN. at Roof175,SYNDEN. at Roof175,SYNDEN. at Roof175,False,3,False
148,TAGESRAVER x SYNDEN. Weekender,66,The Enveloper,Germany,2025-03-28 21:00:00+00:00,2025-03-29 03:00:00+00:00,,Festival,4,8,TAGESRAVER x SYNDEN. Weekender,TAGESRAVER x SYNDEN. Weekender,TAGESRAVER x SYNDEN. Weekender,TAGESRAVER x SYNDEN. Weekender,TAGESRAVER x SYNDEN. Weekender,False,3,False
147,Circuit Festival,66,The Enveloper,Germany,2025-07-20 21:00:00+00:00,2025-07-21 03:00:00+00:00,,Festival,4,8,SYNDEN. Invites TBA,SYNDEN. Invites TBA,SYNDEN. Invites TBA,SYNDEN. Invites TBA,SYNDEN. Invites TBA,False,4,False
146,Hedomanie Invites Ecstatic Dance,66,The Enveloper,Germany,2025-10-11 21:00:00+00:00,2025-10-12 03:00:00+00:00,,Festival,4,8,Hedomanie Invites Ecstatic Dance with PreParty,Hedomanie Invites Ecstatic Dance with PreParty,Hedomanie Invites Ecstatic Dance with PreParty,Hedomanie Invites Ecstatic Dance with PreParty,Hedomanie Invites Ecstatic Dance with PreParty,False,4,False
169,OBXENE w/ Lady Maru & Might Be Twins,67,YouSawLaurent,Germany,2023-07-13 23:00:00+00:00,2023-07-14 07:00:00+00:00,,Festival,4,8,OBXENE w/ Lady Maru & Might Be Twins,OBXENE w/ Lady Maru & Might Be Twins,OBXENE w/ Lady Maru & Might Be Twins,OBXENE w/ Lady Maru & Might Be Twins,OBXENE w/ Lady Maru & Might Be Twins,False,,False
168,Global Underground: Garden,67,YouSawLaurent,Germany,2023-08-25 22:00:00+00:00,2023-08-26 06:00:00+00:00,,Festival,4,8,Global Underground: Garden,Global Underground: Garden,Global Underground: Garden,Global Underground: Garden,Global Underground: Garden,False,,False
167,Techno Mittwoch – TURBINE/TUNNEL,67,YouSawLaurent,Germany,2023-11-29 23:00:00+00:00,2023-11-30 05:00:00+00:00,,Festival,4,8,Techno Mittwoch – TURBINE/TUNNEL,Techno Mittwoch – TURBINE/TUNNEL,Techno Mittwoch – TURBINE/TUNNEL,Techno Mittwoch – TURBINE/TUNNEL,Techno Mittwoch – TURBINE/TUNNEL,False,,False
174,OBXENE Birthday Party,67,YouSawLaurent,Germany,2024-04-25 23:00:00+00:00,2024-04-26 08:00:00+00:00,,Festival,4,8,OBXENE Birthday Party,OBXENE Birthday Party,OBXENE Birthday Party,OBXENE Birthday Party,OBXENE Birthday Party,False,,False
175,OBXENE w/ Messiahwaits & MSKD,67,YouSawLaurent,Germany,2024-05-31 23:00:00+00:00,2024-06-01 07:00:00+00:00,,Festival,4,8,OBXENE w/ Messiahwaits & MSKD,OBXENE w/ Messiahwaits & MSKD,OBXENE w/ Messiahwaits & MSKD,OBXENE w/ Messiahwaits & MSKD,OBXENE w/ Messiahwaits & MSKD,False,,False
173,OST × Fête de la Musique,67,YouSawLaurent,Germany,2024-06-21 15:00:00+00:00,2024-06-22 00:00:00+00:00,,Festival,4,8,Summer-solstice open-air celebrating Fête de la Musique with the OST family.,Summer-solstice open-air celebrating Fête de la Musique with the OST family.,Summer-solstice open-air celebrating Fête de la Musique with the OST family.,Summer-solstice open-air celebrating Fête de la Musique with the OST family.,Summer-solstice open-air celebrating Fête de la Musique with the OST family.,False,,False
172,[IL]LEGAL × OBXENE Showcase,67,YouSawLaurent,Germany,2024-06-28 23:00:00+00:00,2024-06-29 08:00:00+00:00,,Festival,4,8,Joint label night bridging the ILLEGAL and OBXENE collectives at Berlin’s riverside ÆDEN club.,Joint label night bridging the ILLEGAL and OBXENE collectives at Berlin’s riverside ÆDEN club.,Joint label night bridging the ILLEGAL and OBXENE collectives at Berlin’s riverside ÆDEN club.,Joint label night bridging the ILLEGAL and OBXENE collectives at Berlin’s riverside ÆDEN club.,Joint label night bridging the ILLEGAL and OBXENE collectives at Berlin’s riverside ÆDEN club.,False,,False
171,HARD CRASH TEST,67,YouSawLaurent,Poland,2024-07-19 23:00:00+00:00,2024-07-20 08:00:00+00:00,,Festival,4,8,Hard-sound edition of Kraków’s CRASH TEST series at STK-47 warehouse.,Hard-sound edition of Kraków’s CRASH TEST series at STK-47 warehouse.,Hard-sound edition of Kraków’s CRASH TEST series at STK-47 warehouse.,Hard-sound edition of Kraków’s CRASH TEST series at STK-47 warehouse.,Hard-sound edition of Kraków’s CRASH TEST series at STK-47 warehouse.,False,,False
170,[IL]LEGAL w/ Afem Syko × In Verruf,67,YouSawLaurent,Germany,2024-08-23 23:00:00+00:00,2024-08-24 07:00:00+00:00,,Festival,4,8,[IL]LEGAL w/ Afem Syko × In Verruf,[IL]LEGAL w/ Afem Syko × In Verruf,[IL]LEGAL w/ Afem Syko × In Verruf,[IL]LEGAL w/ Afem Syko × In Verruf,[IL]LEGAL w/ Afem Syko × In Verruf,False,3,False
166,Wave Zebra × OBXENE BERLIN,67,YouSawLaurent,Germany,2024-09-21 22:00:00+00:00,2024-09-22 07:00:00+00:00,,Festival,4,8,Wave Zebra × OBXENE BERLIN,Wave Zebra × OBXENE BERLIN,Wave Zebra × OBXENE BERLIN,Wave Zebra × OBXENE BERLIN,Wave Zebra × OBXENE BERLIN,False,,False
165,TOXIC – TECHNO,67,YouSawLaurent,Germany,2024-10-18 23:00:00+00:00,2024-10-19 06:00:00+00:00,,Festival,4,8,TOXIC – TECHNO,TOXIC – TECHNO,TOXIC – TECHNO,TOXIC – TECHNO,TOXIC – TECHNO,False,,False
164,Techno Friday – Open Decks (Second Floor),67,YouSawLaurent,Germany,2024-10-24 23:00:00+00:00,2024-10-25 06:00:00+00:00,,Festival,4,8,Techno Friday – Open Decks (Second Floor),Techno Friday – Open Decks (Second Floor),Techno Friday – Open Decks (Second Floor),Techno Friday – Open Decks (Second Floor),Techno Friday – Open Decks (Second Floor),False,,False
163,OBXENE ANNIVERSARY + SECRET AFTER PARTY,67,YouSawLaurent,Germany,2025-04-24 23:00:00+00:00,2025-04-25 07:00:00+00:00,,Festival,4,8,OBXENE ANNIVERSARY + SECRET AFTER PARTY,OBXENE ANNIVERSARY + SECRET AFTER PARTY,OBXENE ANNIVERSARY + SECRET AFTER PARTY,OBXENE ANNIVERSARY + SECRET AFTER PARTY,OBXENE ANNIVERSARY + SECRET AFTER PARTY,False,,False
162,CRASH TEST,67,YouSawLaurent,Poland,2025-07-19 22:00:00+00:00,2025-07-20 06:00:00+00:00,,Festival,4,8,CRASH TEST,CRASH TEST,CRASH TEST,CRASH TEST,CRASH TEST,False,,False
452,404 x UNDRGRND,70,UNDERGRND,Netherlands,2025-04-04 23:00:00+00:00,2025-04-05 07:00:00+00:00,,CLUB & NIGHTLIFE,1,3,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
451,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-04-06 23:00:00+00:00,2025-04-07 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
450,PULSATE x UNDRGRND,70,UNDERGRND,Netherlands,2025-04-11 23:00:00+00:00,2025-04-12 07:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
449,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-04-13 23:00:00+00:00,2025-04-14 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
448,RADIANT x UNDRGRND,70,UNDERGRND,Netherlands,2025-04-18 23:00:00+00:00,2025-04-19 07:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
447,NSWT - Extended Hours,70,UNDERGRND,Netherlands,2025-04-20 23:00:00+00:00,2025-04-21 07:00:00+00:00,,CLUB & NIGHTLIFE,1,2,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
446,King's Night x UNDRGRND,70,UNDERGRND,Netherlands,2025-04-25 11:00:00+00:00,2025-04-26 07:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
445,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-04-27 23:00:00+00:00,2025-04-28 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
444,UNDRGRND x 8 YEARS CHROM RECORDINGS,70,UNDERGRND,Netherlands,2025-05-02 23:00:00+00:00,2025-05-03 07:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
443,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-05-04 23:00:00+00:00,2025-05-05 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
442,INSLAG,70,UNDERGRND,Netherlands,2025-05-09 23:00:00+00:00,2025-05-10 07:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
441,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-05-11 23:00:00+00:00,2025-05-12 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
440,UNDRGRND,70,UNDERGRND,Netherlands,2025-05-16 23:00:00+00:00,2025-05-17 07:00:00+00:00,,CLUB & NIGHTLIFE,1,3,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
439,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-05-18 23:00:00+00:00,2025-05-19 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
438,UNDRGRND x CODE 303,70,UNDERGRND,Netherlands,2025-05-23 23:00:00+00:00,2025-05-24 07:00:00+00:00,,CLUB & NIGHTLIFE,1,6,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
437,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-05-25 23:00:00+00:00,2025-05-26 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
436,Global Underground Sessions,70,UNDERGRND,Netherlands,2025-05-30 23:00:00+00:00,2025-05-31 07:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
435,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-06-01 23:00:00+00:00,2025-06-02 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
434,UNDRGRND X ƎLEMENTS,70,UNDERGRND,Netherlands,2025-06-06 23:00:00+00:00,2025-06-07 07:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
433,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-06-08 23:00:00+00:00,2025-06-09 04:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
432,Lighthouse Records x UNDRGRND,70,UNDERGRND,Netherlands,2025-06-13 23:00:00+00:00,2025-06-14 04:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
431,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-06-15 23:00:00+00:00,2025-06-16 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
430,Endless x Tronic,70,UNDERGRND,Netherlands,2025-06-20 23:00:00+00:00,2025-06-21 04:00:00+00:00,,CLUB & NIGHTLIFE,1,7,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
429,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-06-22 23:00:00+00:00,2025-06-23 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
428,Radiant x UNDRGRND,70,UNDERGRND,Netherlands,2025-06-27 23:00:00+00:00,2025-06-28 04:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
427,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-06-29 23:00:00+00:00,2025-06-30 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
426,UNDRGRND x CODE 303,70,UNDERGRND,Netherlands,2025-07-04 23:00:00+00:00,2025-07-05 07:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
425,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-07-06 23:00:00+00:00,2025-07-07 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
424,Sweedish Affairs x UNDRGRND,70,UNDERGRND,Netherlands,2025-07-11 23:00:00+00:00,2025-07-12 07:00:00+00:00,,CLUB & NIGHTLIFE,1,3,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
423,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-07-13 23:00:00+00:00,2025-07-14 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
422,Get Your Groove On,70,UNDERGRND,Netherlands,2025-07-18 23:00:00+00:00,2025-07-19 07:00:00+00:00,,CLUB & NIGHTLIFE,1,2,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required,False,,False
421,No Sundays Without Techno,70,UNDERGRND,Netherlands,2025-07-20 23:00:00+00:00,2025-07-21 04:00:00+00:00,,CLUB & NIGHTLIFE,1,1,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
420,UNDRGRND x KARISMA,70,UNDERGRND,Netherlands,2025-07-25 23:00:00+00:00,2025-07-26 07:00:00+00:00,,CLUB & NIGHTLIFE,1,2,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality powered monitors with independent volume control,Not required (digital/CDJ setup),False,,False
